candidateId,value,universidad_homologada
630665b8594e18004af05619,Universidad Maria Auxiliadora,Si
630665b8594e18004af0561f,Universidad Alas Peruanas,No
630665b8594e18004af05626,Universidad De San Martin De Porres,Si
630665b8594e18004af0562e,Universidad Andina Del Cusco,Si
630665b8594e18004af05634,Universidad Privada Del Norte,Si
630665b8594e18004af0563a,Instituto Nacional Antunes De Mayolo,No
630665b8594e18004af05643,Universidad Cesar Vallejo,Si
630665b8594e18004af0564c,Instituto Sise,No
630665b8594e18004af05653,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af0565c,Instituto De Formación Bancaria - Ifb,No
630665b8594e18004af05663,Universidad Cesar Vallejo - Ucv,Si
630665b8594e18004af0566b,Upc,Si
630665b8594e18004af05671,Instituto De Formación Bancaria - Ifb,No
630665b8594e18004af0567a,Isil,No
630665b8594e18004af0567a,Hans Cristian Andersen,No
630665b8594e18004af05684,Icpna,No
630665b8594e18004af0568b,Instituto Sise,No
630665b8594e18004af05691,Universidad De San Martín De Porres,Si
630665b8594e18004af05698,Zegel Ipae,No
630665b8594e18004af056a5,Universidad Nacional De San Agustín - Unsa,Si
630665b8594e18004af056af,Daniel Alcides Carriòn,No
630665b8594e18004af056af,Universidad Autonoma Del Peru,Si
630665b8594e18004af056ba,Sise,No
630665b8594e18004af056c1,Icpna,No
630665b8594e18004af056c1,Pucp,Si
630665b8594e18004af056c1,Nuestra Señora De Las Mercedes,No
630665b8594e18004af056d0,Virtualmente,No
630665b8594e18004af056d7,Universidad Privada Del Norte,Si
630665b8594e18004af056dd,Certus,No
630665b8594e18004af056dd,Icpna,No
630665b8594e18004af056ed,Universidad Cesar Vallejo,Si
630665b8594e18004af056ed,I. E 82 El Bosque,No
630665b8594e18004af056ed,Cica,No
630665b8594e18004af05700,Uch Ciencias Y Humanidades,No
630665b8594e18004af05700,Certus,No
630665b8594e18004af0570c,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af05713,Universidad San Martin De Porres,Si
630665b8594e18004af0571a,Certus,No
630665b8594e18004af05721,Universidad Peruana De Las Américas,No
630665b8594e18004af05721,Cimas,No
630665b8594e18004af0572f,Universidad Nacional De Piura,Si
630665b8594e18004af05736,Instituto Idat,No
630665b8594e18004af0573e,Cibertev,No
630665b8594e18004af05748,Instituto Superior Sise,No
630665b8594e18004af05748,I.e.p San Juan,No
630665b8594e18004af05751,Universidad Privada Del Norte,Si
630665b8594e18004af05757,Universidad Nacional San Luis Gonzaga,Si
630665b8594e18004af05762,Intituto Superior Cibertec,No
630665b8594e18004af05768,San Ignacio De Loyola,No
630665b8594e18004af0576e,Contabilidad,No
630665b8594e18004af0576e,Ifb,No
630665b8594e18004af0577c,Universidad Tecnológica Del Perú,Si
630665b8594e18004af05783,Upc San Isidro,No
630665b8594e18004af05783,I.e.p San José - Chimbote,No
630665b8594e18004af05783,Icpna,No
630665b8594e18004af0578b,Zegel Ipae,No
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Secundaria,No
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Primaria,No
630665b8594e18004af05796,Universidad Ricardo Palma,Si
630665b8594e18004af057a3,Sise,No
630665b8594e18004af057a3,Universidad Privada Del Norte,Si
630665b8594e18004af057b0,Universidad Tecnológica Del Peru,Si
630665b8594e18004af057b7,Universidad Nacional De Huancavelica,Si
630665b8594e18004af057c2,Instituto Sise,No
630665b8594e18004af057c9,Certus,No
630665b8594e18004af057d0,Universidad Privada Antenor Orrego,Si
630665b8594e18004af057d0,William Harvey,No
630665b8594e18004af057d8,Universidad Peruana Unión,Si
630665b8594e18004af057e0,Instituto De Formación Bancaria - Ifb,No
630665b8594e18004af057e9,Certus Ifb,No
630665b8594e18004af057e9,Certus Ifb,No
630665b8594e18004af057f2,Insituto Superior Tecnologico Ramiro Prialé Prialé,No
630665b8594e18004af057fc,Universidad Cientifica Del Peru,No
630665b8594e18004af0580a,Instituto Superior Tecnológico Sise,No
630665b8594e18004af0581a,Universidad Norbert Wiener,Si
630665b8594e18004af05827,Universidad Nacional San Antonio Abad Del Cusco,Si
630665b8594e18004af0582e,Universidad Nacional Mayor De San Marcos - Unmsm,Si
630665b8594e18004af05837,I.e.s.t.p Simón Bolívar,No
630665b8594e18004af05837,I.e.p.p. Santa María De Guadalupe,No
630665b8594e18004af05844,Universidad Privada Del Norte,Si
630665b8594e18004af05844,Colegio Primero De Mayo,No
630665b8594e18004af0584f,Universidad Cesar Vallejo,Si
630665b8594e18004af0584f,Cis,No
630665b8594e18004af0584f,Centro De Inglés,No
630665b8594e18004af0584f,I.e Antonio Torres Araujo,No
630665b8594e18004af0585c,I.s.t. Luciano Castillo Colonna,No
630665b8594e18004af05862,Zegel Ipae,No
630665b8594e18004af05869,San Vicente De Paul,No
630665b8594e18004af0586f,Instituto Telesup,No
630665b8594e18004af05876,Certus,No
630665b8594e18004af0587d,Senati,No
630665b8594e18004af0587d,Icpna,No
630665b8594e18004af05884,Certus,No
630665b8594e18004af05884,Universidad Tecnologica Del Peru,Si
630665b8594e18004af05895,Sice,No
630665b8594e18004af05895,Extension Universitaria Umsm,No
630665b8594e18004af0589e,Instituto Peruano De Sistemas Sise,No
630665b8594e18004af058a5,Certus,No
630665b8594e18004af058ad,Isil,No
630665b8594e18004af058ad,Trilce,No
630665b8594e18004af058b5,Universidad Nacional De San Agustín,Si
630665b8594e18004af058be,Universidad Andina Del Cusco,Si
630665b8594e18004af058c6,Isil,No
630665b8594e18004af058cd,Universidad Tecnológica Del Perú,Si
630665b8594e18004af058d6,Neumann,No
630665b8594e18004af058d6,Universidad Privada De Tacna,Si
630665b8594e18004af058de,"I.e. Defensores De La Patria, N° 538",No
630665b8594e18004af058e5,Universidad Privada Del Norte,Si
630665b8594e18004af058e5,Instituto De Formación Bancaria - Ifb,No
630665b8594e18004af058ef,Certus,No
630665b8594e18004af058ef,Certus,No
630665b8594e18004af058f6,Instituto Superior Sise,No
630665b8594e18004af058fd,Sise,No
630665b8594e18004af05904,Universidad Privada Del Norte,Si
630665b8594e18004af0590a,Trilce Villa María,No
630665b8594e18004af0590a,Iestp Julio César Tello,No
630665b8594e18004af05917,Univesidad Cesar Vallejo,Si
630665b8594e18004af05924,Universidad Cesar Vallejo,Si
630665b8594e18004af05924,Instituto Adex,No
630665b8594e18004af05924,Instituto Adex,No
630665b8594e18004af0592f,Universidad Femenina Del Sagrado Corazón - Unife,Si
630665b8594e18004af05938,Universidad Nacional Del Centro Del Perú,Si
630665b8594e18004af05938,Universidad Nacional De Colombia,Si
630665b8594e18004af05948,Instituto Superior Tecnológico Público Juli,No
630665b8594e18004af05948,Universidad Andina Néstor Cáceres Velásquez,No
630665b8594e18004af05950,Sise,No
630665b8594e18004af05964,Certus,No
630665b8594e18004af0596b,Certus,No
630665b8594e18004af05973,Ifb Certus,No
630665b8594e18004af0597b,Adex,No
630665b8594e18004af0597b,Uigv,No
630665b8594e18004af05985,Idat,No
630665b8594e18004af0598a,Istp Argentina,No
630665b8594e18004af05992,Sise,No
630665b8594e18004af0599a,I. E. S. T. P. Pedro A. Del Águila Hidalgo.,No
630665b8594e18004af059a2,Certus,No
630665b8594e18004af059a2,Universidad Cesar Vallejo,Si
630665b8594e18004af059ac,Instituto Superior Tecnológico - Telesup,No
630665b8594e18004af059b5,Certus,No
630665b8594e18004af059bc,Instituto De Formación Bancaria - Ifb,No
630665b8594e18004af059bc,Instituto De Formación Bancaria - Ifb,No
630665b8594e18004af059bc,Escuela Internacional De Gerencia,No
630665b8594e18004af059ca,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af059d1,Universidad Nacional De San Martin,Si
630665b8594e18004af059dc,Universidad Privada Del Norte,Si
630665b8594e18004af059ea,Instituto San Ignacio Del Oyola,No
630665b8594e18004af059f0,Insitito Sise,No
630665b8594e18004af059f7,Universidad Nacional De La Amazonia Peruana,Si
630665b8594e18004af059fd,Certus,No
630665b8594e18004af05a04,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af05a0c,Saco Oliveros,No
630665b8594e18004af05a15,Centro Técnico Superior Impakto,No
630665b8594e18004af05a1c,Instituto Superior Sise,No
630665b8594e18004af05a2c,Universidad Tecnológica Del Perú,Si
630665b8594e18004af05a34,Universidad Nacional De La Amazonía Peruana,Si
630665b8594e18004af05a3e,Universidad Alas Peruanas,No
630665b8594e18004af05a45,Cibertec,No
630665b8594e18004af05a4b,Universidad Cesar Vallejo,Si
630665b8594e18004af05a53,Instituto Sise,No
630665b8594e18004af05a5a,San Antonio Abad Del Cusco,No
630665b8594e18004af05a61,Certus,No
630665b8594e18004af05a68,Universidad Tecnologica De Los Andes,Si
630665b8594e18004af05a78,Ifb Certus,No
630665b8594e18004af05a7f,Universidad Andina Del Cusco,Si
630665b8594e18004af05a8a,San Ignacio De Loyola,No
630665b8594e18004af05a95,Universidad Cesar Vallejo,Si
630665b8594e18004af05a9c,Instituto De Educación Superior Tecnológico Público Amazonas Yurimaguas,No
630665b8594e18004af05aab,Universidad Catolica Los Angeles De Chimbote,No
630665b8594e18004af05ab3,Cibertec,No
630665b8594e18004af05ab3,Ifb,No
630665b8594e18004af05abd,Universidad De San Martin De Porres - Usmp,Si
630665b8594e18004af05ac6,Universidad Nacional De Tumbes,Si
630665b8594e18004af05ad0,Instituto Superior Sise,No
630665b8594e18004af05ad9,Administración Bancaria,No
630665b8594e18004af05ad9,Cesar Vallejo,No
630665b8594e18004af05ae4,Universidad Nacional De Frontera,Si
630665b8594e18004af05af1,Amazonico,No
630665b8594e18004af05af8,Administración De Empresas,No
630665b8594e18004af05af8,I.e.p Discovery,No
630665b8594e18004af05b02,Instituto Superior Privado Fibonacci,No
630665b8594e18004af05b0a,Universidad De Huanuco,Si
630665b8594e18004af05b11,Instituto De Educación Superior Privado Cibertec,No
630665b8594e18004af05b11,Iee Carlos Wiesse,No
630665b8594e18004af05b19,Unheval,Si
630665b8594e18004af05b19,Colegio Nacional De Chavin De Pariarca,No
630665b8594e18004af05b28,Instituto Sise,No
630665b8594e18004af05b2f,Carlos Cueto Fernandini,No
630665b8594e18004af05b39,Instituto Sise,No
630665b8594e18004af05b48,Icpna,No
630665b8594e18004af05b48,Universidad Privada Del Norte,Si
630665b8594e18004af05b58,San Martín De Porres,No
630665b8594e18004af05b60,Sise,No
630665b8594e18004af05b66,Universidad Peruana Unión,Si
630665b8594e18004af05b6c,Universidad Nacional Amazónica De Madre De Dios,Si
630665b8594e18004af05b7a,Insittuto Sise,No
630665b8594e18004af05b87,Instituto Superior Sise,No
630665b8594e18004af05b8e,Antenor Orrego Espinoza,No
630665b8594e18004af05b95,Universidad Autónoma Del Perú,Si
630665b8594e18004af05b9b,Certus,No
630665b8594e18004af05ba2,Universidad Tecnológica Del Peru,Si
630665b8594e18004af05ba9,Instituto De Emprendedores Usil,No
630665b8594e18004af05bb1,Certus,No
630665b8594e18004af05bb8,Adex,No
630665b8594e18004af05bc3,Universidad Privada Del Norte,Si
630665b8594e18004af05bcd,Universidad Andina Del Cusco,Si
630665b8594e18004af05bd8,Universidad Privada Del Norte,Si
630665b8594e18004af05bde,Universidad Tecnológica Del Perú,Si
630665b8594e18004af05be8,Usmp,Si
630665b8594e18004af05bee,Instituto Sise,No
630665b8594e18004af05bf6,Cimas,No
630665b8594e18004af05bfe,Sise,No
630665b8594e18004af05c04,Universidad Privada Del Norte,Si
630665b8594e18004af05c0c,I.e.s.t.p Ada A Byron,No
630665b8594e18004af05c12,Universidad Privada Del Norte,Si
630665b8594e18004af05c20,Certus,No
630665b8594e18004af05c2e,Universidad Jaime Bausate Y Meza,Si
630665b8594e18004af05c2e,Isil,No
630665b8594e18004af05c3a,Universidad Privada Del Norte - Unp,Si
630665b8594e18004af05c3a,Britanico,No
630665b8594e18004af05c41,Sise,No
630665b8594e18004af05c41,Sise,No
630665b8594e18004af05c4c,Universidad Catolica De Trujillo,Si
630665b8594e18004af05c53,Instituto Superior Santa Rosa,No
630665b8594e18004af05c5a,Centro Peruano Bancario,No
630665b8594e18004af05c62,Idat,No
630665b8594e18004af05c62,Cibertec,No
630665b8594e18004af05c62,Sise,No
630665b8594e18004af05c6c,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af05c6c,Ifb Certus,No
630665b8594e18004af05c7a,Universidad Privada Del Norte,Si
630665b8594e18004af05c82,Universidad Autonoma De Ica,Si
630665b8594e18004af05c8a,Sise,No
630665b8594e18004af05c91,Universidad San Pedro,Si
630665b8594e18004af05c98,Certus,No
630665b8594e18004af05ca4,Instituto Sise,No
630665b8594e18004af05cac,Brtanico,No
630665b8594e18004af05cac,Universidad Cesar Vallejo,Si
630665b8594e18004af05cb4,Certus,No
630665b8594e18004af05cbc,Universidad Católica De Santa Maria,Si
630665b8594e18004af05cc4,Pucp,Si
630665b8594e18004af05ccb,Universidad Nacional Agraria De La Selva,Si
630665b8594e18004af05cd8,Certus,No
630665b8594e18004af05cdf,Universidad Privada San Juan Bautista,Si
630665b8594e18004af05ce5,Universidad San Martin De Porres,Si
630665b8594e18004af05ce5,Instituto Sise,No
630665b8594e18004af05cf1,Universidad Cesar Vallejo - Ucv,Si
630665b8594e18004af05cf1,Icpna,No
630665b8594e18004af05d04,Universidad San Martín De Porres,Si
630665b8594e18004af05d0b,Universidad Peruana Los Andes,Si
630665b8594e18004af05d18,Instituto Superior Sise,No
630665b8594e18004af05d1f,Certus,No
630665b8594e18004af05d26,Santa Maria Coprodeli,No
630665b8594e18004af05d2c,Sise,No
630665b8594e18004af05d33,Universidad San Ignacio De Loyola,Si
630665b8594e18004af05d39,Certus,No
630665b8594e18004af05d40,Universidad Autonoma Del Perú,Si
630665b8594e18004af05d47,Universidad De San Martin De Porres,Si
630665b8594e18004af05d4e,Isil,No
630665b8594e18004af05d54,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af05d5a,Certus,No
630665b8594e18004af05d60,Universidad Nacional Federico Villarreal,Si
630665b8594e18004af05d66,Senati,No
630665b8594e18004af05d6c,Cepeban,No
630665b8594e18004af05d73,Unprg,No
630665b8594e18004af05d7a,Instituto De Educación Superior Tecnológico Público,No
630665b8594e18004af05d81,Ifb Certus,No
630665b8594e18004af05d89,Idat,No
630665b8594e18004af05d90,Sise,No
630665b8594e18004af05d99,Isil,No
630665b8594e18004af05d9f,Cibertec,No
630665b8594e18004af05dac,Instituto Privado Certus,No
630665b8594e18004af05db3,Instituto Superior Sise,No
630665b8594e18004af05dba,Cibertec,No
630665b8594e18004af05dc1,Universidad Privada Del Norte,Si
630665b8594e18004af05dc8,Cenfotur,No
630665b8594e18004af05dd8,Universidad Tecnológica Del Perú,Si
630665b8594e18004af05ddf,San Luis Gonzaga De Ica,No
630665b8594e18004af05dee,Universidad Nacional Mayor De San Marcos,Si
630665b8594e18004af05df7,Instituto Superior Sise,No
630665b8594e18004af05e00,Universidad Tecnologica Del Peru,Si
630665b8594e18004af05e00,Certus,No
630665b8594e18004af05e09,Cepeban,No
630665b8594e18004af05e11,Ifb,No
630665b8594e18004af05e1e,Zegel Ipae,No
630665b8594e18004af05e27,Ifb Certus,No
630665b8594e18004af05e27,Pedro Coronado Arrascue,No
630665b8594e18004af05e30,Instituto Sise,No
630665b8594e18004af05e30,Instituto El Buen Pastor,No
630665b8594e18004af05e3a,Instituto Superior Sise,No
630665b8594e18004af05e44,Idat,No
630665b8594e18004af05e4b,Ifb Certus,No
630665b8594e18004af05e4b,Instituto Sise,No
630665b8594e18004af05e55,Universidad Catolica San Pablo,Si
630665b8594e18004af05e55,Institucion Educativa Faraday,No
630665b8594e18004af05e5f,Pontificia Universidad Católica Del Perú,Si
630665b8594e18004af05e66,Universidad Privada San Juan Bautista,Si
630665b8594e18004af05e6f,Instituto Certus,No
630665b8594e18004af05e76,Universidad Peruana De Ciencias Aplicada,Si
630665b8594e18004af05e7d,Certus,No
630665b8594e18004af05e97,Universidad Cesar Vallejo,Si
630665b8594e18004af05ea0,Universidad Privada Del Norte,Si
630665b8594e18004af05eaa,Certus,No
630665b8594e18004af05eb9,Instituto San Ignacio De Loyola,No
630665b8594e18004af05eb9,Instituto De Formación Bancaria,No
630665b8594e18004af05ec3,Universidad Esan,Si
630665b8594e18004af05eca,Sise,No
630665b8594e18004af05ed1,Certus,No
630665b8594e18004af05ed8,Centro De Ingles Peruano-canadiense,No
630665b8594e18004af05ed8,José Faustino Sánchez Carrión,No
630665b8594e18004af05ee3,Universidad Cesar Vallejo - Ucv,Si
630665b8594e18004af05eeb,Idat,No
630665b8594e18004af05ef9,En Curso,No
630665b8594e18004af05f00,Universidad Cesar Vallejo - Ucv,Si
630665b8594e18004af05f00,Universidad Cesar Vallejo - Ucv,Si
630665b8594e18004af05f00,Instituto Sise,No
630665b8594e18004af05f00,Intituto Internacional De Sistemas Empresariales - Iisep,No
630665b8594e18004af05f00,San Felipe Comas,No
630665b8594e18004af05f0f,Iestp Rosa Maria Araoz Pinto,No
630665b8594e18004af05f17,Ifb Certus,No
630665b8594e18004af05f1e,Universidad Privada Del Norte - Upn,Si
630665b8594e18004af05f27,Universidad San Pedro,Si
630665b8594e18004af05f27,Hernan Busse De La Guerra - Lima,No
630665b8594e18004af05f32,Universidad Tecnológica Del Perú,Si
630665b8594e18004af05f3a,Universidad Privada Del Norte,Si
630665b8594e18004af05f3a,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af05f44,Universidad Peruana De Ciencias Aplicadas,Si
630665b8594e18004af05f44,Instituto Cultural Peruano Norteamericano,No
630665b8594e18004af05f44,Instituto Superior Tecnologico Cibertec,No
630665b8594e18004af05f44,Colegio San José Hermanos Maristas,No
630665b8594e18004af05f54,Universidad Nacional Mayor De San Marcos,Si
630665b8594e18004af05f5c,Certus,No
630665b8594e18004af05f5c,Instituto Superior Tecnológico Publico Lonya Grande,No
630665b8594e18004af05f68,Alas Peruanas,No
630665b8594e18004af05f6e,Isil,No
630665b8594e18004af05f78,Certus,No
630665b8594e18004af05f80,Instituto Idat,No
630665b8594e18004af05f90,Certus,No
630665b8594e18004af05f97,Instituto Superior Sise,No
630665b8594e18004af05f97,Centro De Estudios Turísticos Avisstur,No
630665b8594e18004af05fa0,Sabio Antúnez De Mayolo,No
630665b8594e18004af05fa9,Certus Ifb,No
630665b8594e18004af05fbb,Universidad De San Martin De Porres - Usmp,Si
630665b8594e18004af05fc2,Istp Carlos Cueto Fernandini,No
630665b8594e18004af05fca,Addis,No
630665b8594e18004af05fd1,Zegel Ipae,No
630665b8594e18004af05fd1,Escuela De Jesús,No
630665b8594e18004af05fda,Universidad Nacional Enrique Guzmán Y Valle,Si
630665b8594e18004af05fe2,Universidad Privada Del Norte,Si
630665b8594e18004af05fea,Ceprebanko,No
